stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000001146	9606.ENSP00000260682	CYP26B1	CYP2C9	9606	0.938	0.0	0.0	0.23	0.062	0.054	0.905	0.19
9606.ENSP00000001146	9606.ENSP00000498939	CYP26B1	CYP3A4	9606	0.939	0.0	0.0	0.223	0.068	0.069	0.906	0.188
9606.ENSP00000001146	9606.ENSP00000249750	CYP26B1	ALDH1A2	9606	0.988	0.0	0.0	0.0	0.067	0.045	0.91	0.875
9606.ENSP00000003084	9606.ENSP00000485659	CFTR	MUC5AC	9606	0.602	0.0	0.0	0.0	0.058	0.071	0.0	0.582
9606.ENSP00000003084	9606.ENSP00000233969	CFTR	SLC9A2	9606	0.644	0.0	0.0	0.0	0.072	0.292	0.0	0.502
9606.ENSP00000003084	9606.ENSP00000393557	CFTR	SLC4A4	9606	0.645	0.0	0.0	0.0	0.074	0.071	0.0	0.621
9606.ENSP00000003084	9606.ENSP00000286298	CFTR	SLC26A2	9606	0.649	0.0	0.0	0.0	0.048	0.0	0.0	0.646
9606.ENSP00000003084	9606.ENSP00000496939	CFTR	KCNN4	9606	0.651	0.0	0.0	0.0	0.048	0.322	0.0	0.503
9606.ENSP00000003084	9606.ENSP00000285379	CFTR	CA2	9606	0.657	0.0	0.0	0.0	0.057	0.0	0.0	0.651
9606.ENSP00000003084	9606.ENSP00000494175	CFTR	HBB	9606	0.66	0.0	0.0	0.0	0.0	0.071	0.4	0.44
9606.ENSP00000003084	9606.ENSP00000233242	CFTR	APOB	9606	0.676	0.0	0.0	0.0	0.104	0.0	0.5	0.336
9606.ENSP00000003084	9606.ENSP00000369198	CFTR	ADGRG2	9606	0.683	0.0	0.0	0.0	0.052	0.0	0.0	0.679
9606.ENSP00000003084	9606.ENSP00000488437	CFTR	PRSS2	9606	0.707	0.0	0.0	0.0	0.042	0.0	0.0	0.707
9606.ENSP00000003084	9606.ENSP00000498246	CFTR	ABCG2	9606	0.733	0.0	0.0	0.0	0.057	0.1	0.0	0.711
9606.ENSP00000003084	9606.ENSP00000359594	CFTR	CLCA4	9606	0.747	0.0	0.0	0.0	0.084	0.093	0.0	0.72
9606.ENSP00000003084	9606.ENSP00000361662	CFTR	GUCA2B	9606	0.769	0.0	0.0	0.0	0.062	0.0	0.0	0.764
9606.ENSP00000003084	9606.ENSP00000349493	CFTR	GUCA2A	9606	0.805	0.0	0.0	0.0	0.08	0.0	0.0	0.797
9606.ENSP00000003084	9606.ENSP00000353292	CFTR	SCNN1A	9606	0.821	0.0	0.0	0.0	0.057	0.0	0.0	0.818
9606.ENSP00000003084	9606.ENSP00000261170	CFTR	GUCY2C	9606	0.825	0.0	0.0	0.0	0.08	0.046	0.0	0.817
9606.ENSP00000003084	9606.ENSP00000264938	CFTR	SLC9A3	9606	0.828	0.0	0.0	0.0	0.055	0.0	0.0	0.826
9606.ENSP00000003084	9606.ENSP00000234701	CFTR	CLCA1	9606	0.838	0.0	0.0	0.0	0.096	0.14	0.0	0.808
9606.ENSP00000003084	9606.ENSP00000347742	CFTR	PDZD3	9606	0.882	0.0	0.0	0.0	0.08	0.3	0.0	0.831
9606.ENSP00000003084	9606.ENSP00000345873	CFTR	SLC26A3	9606	0.888	0.0	0.0	0.0	0.078	0.095	0.0	0.877
9606.ENSP00000003084	9606.ENSP00000296695	CFTR	SPINK1	9606	0.888	0.0	0.0	0.0	0.105	0.0	0.0	0.88
9606.ENSP00000003084	9606.ENSP00000345751	CFTR	SCNN1B	9606	0.895	0.0	0.0	0.0	0.0	0.0	0.0	0.895
9606.ENSP00000003084	9606.ENSP00000342143	CFTR	PDZK1	9606	0.969	0.0	0.0	0.0	0.06	0.629	0.0	0.92
9606.ENSP00000005178	9606.ENSP00000319814	PDK4	PCK1	9606	0.624	0.0	0.0	0.0	0.084	0.0	0.0	0.607
9606.ENSP00000005178	9606.ENSP00000422607	PDK4	ACSL1	9606	0.63	0.0	0.0	0.0	0.107	0.0	0.0	0.603
9606.ENSP00000005178	9606.ENSP00000363435	PDK4	ITPR3	9606	0.817	0.0	0.0	0.0	0.0	0.0	0.0	0.817
9606.ENSP00000005226	9606.ENSP00000358820	USH1C	EPS8L3	9606	0.616	0.0	0.0	0.0	0.425	0.0	0.0	0.359
9606.ENSP00000005226	9606.ENSP00000265709	USH1C	ANK1	9606	0.633	0.0	0.0	0.0	0.0	0.099	0.0	0.609
9606.ENSP00000005226	9606.ENSP00000496593	USH1C	ESPN	9606	0.736	0.0	0.0	0.0	0.111	0.099	0.0	0.697
9606.ENSP00000005226	9606.ENSP00000424565	USH1C	CDHR2	9606	0.9	0.0	0.0	0.0	0.194	0.339	0.0	0.827
9606.ENSP00000005226	9606.ENSP00000380676	USH1C	CDHR5	9606	0.909	0.0	0.0	0.0	0.241	0.372	0.0	0.826
9606.ENSP00000005226	9606.ENSP00000480489	USH1C	PDZD7	9606	0.915	0.0	0.0	0.0	0.056	0.0	0.54	0.82
9606.ENSP00000005226	9606.ENSP00000308772	USH1C	ANKS4B	9606	0.995	0.0	0.0	0.0	0.138	0.955	0.0	0.886
9606.ENSP00000006724	9606.ENSP00000221992	CEACAM7	CEACAM5	9606	0.658	0.0	0.0	0.048	0.429	0.0	0.4	0.076
9606.ENSP00000016913	9606.ENSP00000167588	MS4A12	KRT20	9606	0.602	0.0	0.0	0.0	0.127	0.0	0.0	0.563
9606.ENSP00000016913	9606.ENSP00000332404	MS4A12	TMIGD1	9606	0.624	0.0	0.0	0.0	0.098	0.0	0.0	0.601
9606.ENSP00000016913	9606.ENSP00000361662	MS4A12	GUCA2B	9606	0.659	0.0	0.0	0.0	0.137	0.0	0.0	0.621
9606.ENSP00000016913	9606.ENSP00000219660	MS4A12	AQP8	9606	0.704	0.0	0.0	0.0	0.379	0.0	0.0	0.544
9606.ENSP00000016913	9606.ENSP00000359594	MS4A12	CLCA4	9606	0.706	0.0	0.0	0.0	0.251	0.0	0.0	0.623
9606.ENSP00000016913	9606.ENSP00000349493	MS4A12	GUCA2A	9606	0.716	0.0	0.0	0.0	0.219	0.0	0.0	0.651
9606.ENSP00000016913	9606.ENSP00000383563	MS4A12	ZG16	9606	0.801	0.0	0.0	0.0	0.257	0.0	0.0	0.744
9606.ENSP00000023064	9606.ENSP00000262352	SLC7A9	SLC1A1	9606	0.64	0.0	0.0	0.0	0.068	0.05	0.0	0.625
9606.ENSP00000023064	9606.ENSP00000365686	SLC7A9	SLC15A1	9606	0.649	0.0	0.0	0.0	0.15	0.058	0.0	0.597
9606.ENSP00000023064	9606.ENSP00000470801	SLC7A9	SLC6A14	9606	0.679	0.041	0.0	0.0	0.067	0.053	0.0	0.666
9606.ENSP00000023064	9606.ENSP00000291582	SLC7A9	AIRE	9606	0.746	0.0	0.0	0.0	0.0	0.053	0.0	0.743
9606.ENSP00000023064	9606.ENSP00000305302	SLC7A9	SLC6A19	9606	0.772	0.041	0.0	0.0	0.135	0.0	0.0	0.747
9606.ENSP00000039007	9606.ENSP00000233242	OTC	APOB	9606	0.646	0.0	0.0	0.0	0.595	0.0	0.0	0.161
9606.ENSP00000039007	9606.ENSP00000216392	OTC	PYGL	9606	0.84	0.115	0.0	0.0	0.684	0.0	0.155	0.406
9606.ENSP00000039007	9606.ENSP00000327251	OTC	NOS2	9606	0.922	0.0	0.0	0.0	0.067	0.0	0.9	0.232
9606.ENSP00000039007	9606.ENSP00000293404	OTC	NAGS	9606	0.977	0.231	0.0	0.0	0.779	0.0	0.231	0.85
9606.ENSP00000039007	9606.ENSP00000357838	OTC	OAT	9606	0.989	0.231	0.704	0.0	0.429	0.0	0.787	0.667
9606.ENSP00000039007	9606.ENSP00000261783	OTC	ARG2	9606	0.993	0.0	0.0	0.0	0.074	0.094	0.965	0.793
9606.ENSP00000039007	9606.ENSP00000402608	OTC	CPS1	9606	0.998	0.0	0.551	0.0	0.666	0.188	0.956	0.781
9606.ENSP00000052754	9606.ENSP00000369889	DCN	COL2A1	9606	0.602	0.0	0.0	0.0	0.076	0.091	0.0	0.564
9606.ENSP00000052754	9606.ENSP00000223095	DCN	SERPINE1	9606	0.612	0.0	0.0	0.0	0.096	0.0	0.0	0.589
9606.ENSP00000052754	9606.ENSP00000364000	DCN	COL5A2	9606	0.63	0.0	0.0	0.0	0.441	0.091	0.0	0.33
9606.ENSP00000052754	9606.ENSP00000352798	DCN	COL18A1	9606	0.631	0.0	0.0	0.0	0.056	0.05	0.0	0.622
9606.ENSP00000052754	9606.ENSP00000263341	DCN	IL1B	9606	0.643	0.0	0.0	0.0	0.0	0.0	0.0	0.643
9606.ENSP00000052754	9606.ENSP00000295550	DCN	COL6A3	9606	0.657	0.0	0.0	0.0	0.377	0.091	0.0	0.442
9606.ENSP00000052754	9606.ENSP00000260302	DCN	MMP13	9606	0.662	0.0	0.0	0.0	0.124	0.0	0.0	0.63
9606.ENSP00000052754	9606.ENSP00000261405	DCN	VWF	9606	0.67	0.0	0.0	0.0	0.17	0.1	0.0	0.593
9606.ENSP00000052754	9606.ENSP00000364711	DCN	OGN	9606	0.711	0.0	0.0	0.0	0.365	0.0	0.0	0.564
9606.ENSP00000052754	9606.ENSP00000361405	DCN	MMP9	9606	0.713	0.0	0.0	0.0	0.044	0.0	0.0	0.712
9606.ENSP00000052754	9606.ENSP00000355751	DCN	THBS2	9606	0.72	0.0	0.0	0.0	0.302	0.099	0.0	0.591
9606.ENSP00000052754	9606.ENSP00000369071	DCN	POSTN	9606	0.758	0.0	0.0	0.0	0.405	0.045	0.0	0.608
9606.ENSP00000052754	9606.ENSP00000299855	DCN	MMP3	9606	0.765	0.0	0.0	0.0	0.153	0.0	0.4	0.575
9606.ENSP00000052754	9606.ENSP00000250160	DCN	CCN4	9606	0.766	0.0	0.0	0.0	0.181	0.0	0.0	0.726
9606.ENSP00000052754	9606.ENSP00000378517	DCN	SPP1	9606	0.768	0.0	0.0	0.0	0.044	0.0	0.0	0.767
9606.ENSP00000052754	9606.ENSP00000260227	DCN	MMP7	9606	0.772	0.0	0.0	0.0	0.063	0.0	0.4	0.628
9606.ENSP00000052754	9606.ENSP00000222390	DCN	HGF	9606	0.837	0.0	0.0	0.0	0.087	0.0	0.0	0.829
9606.ENSP00000052754	9606.ENSP00000356791	DCN	DPT	9606	0.85	0.0	0.0	0.0	0.386	0.0	0.0	0.766
9606.ENSP00000052754	9606.ENSP00000260356	DCN	THBS1	9606	0.854	0.0	0.0	0.0	0.174	0.099	0.0	0.819
9606.ENSP00000052754	9606.ENSP00000219070	DCN	MMP2	9606	0.866	0.0	0.0	0.0	0.357	0.0	0.4	0.681
9606.ENSP00000052754	9606.ENSP00000295755	DCN	RETNLB	9606	0.879	0.0	0.0	0.0	0.0	0.0	0.0	0.879
9606.ENSP00000052754	9606.ENSP00000398698	DCN	TNF	9606	0.9	0.0	0.0	0.0	0.0	0.292	0.0	0.865
9606.ENSP00000052754	9606.ENSP00000267101	DCN	ERBB3	9606	0.913	0.0	0.0	0.0	0.0	0.094	0.9	0.126
9606.ENSP00000052754	9606.ENSP00000225964	DCN	COL1A1	9606	0.923	0.0	0.0	0.0	0.479	0.091	0.0	0.851
9606.ENSP00000052754	9606.ENSP00000297268	DCN	COL1A2	9606	0.93	0.0	0.0	0.0	0.769	0.091	0.0	0.695
9606.ENSP00000052754	9606.ENSP00000304408	DCN	COL3A1	9606	0.935	0.0	0.0	0.0	0.836	0.091	0.0	0.603
9606.ENSP00000052754	9606.ENSP00000297848	DCN	COL14A1	9606	0.937	0.0	0.0	0.0	0.276	0.328	0.0	0.882
9606.ENSP00000052754	9606.ENSP00000356954	DCN	CCN2	9606	0.939	0.0	0.0	0.0	0.196	0.0	0.0	0.927
9606.ENSP00000052754	9606.ENSP00000267843	DCN	FGF7	9606	0.954	0.0	0.0	0.0	0.25	0.0	0.0	0.941
9606.ENSP00000052754	9606.ENSP00000238682	DCN	TGFB3	9606	0.961	0.0	0.0	0.0	0.141	0.0	0.9	0.583
9606.ENSP00000052754	9606.ENSP00000266718	DCN	LUM	9606	0.978	0.0	0.0	0.173	0.862	0.0	0.0	0.824
9606.ENSP00000052754	9606.ENSP00000265077	DCN	VCAN	9606	0.981	0.0	0.0	0.0	0.101	0.099	0.4	0.966
9606.ENSP00000052754	9606.ENSP00000363827	DCN	HSPG2	9606	0.986	0.0	0.0	0.0	0.123	0.0	0.5	0.972
9606.ENSP00000052754	9606.ENSP00000327336	DCN	BGN	9606	0.989	0.0	0.0	0.064	0.311	0.0	0.4	0.976
9606.ENSP00000052754	9606.ENSP00000260010	DCN	TLR2	9606	0.99	0.0	0.0	0.0	0.042	0.0	0.9	0.913
9606.ENSP00000052754	9606.ENSP00000346839	DCN	FN1	9606	0.996	0.0	0.0	0.0	0.181	0.292	0.0	0.995
9606.ENSP00000064780	9606.ENSP00000362994	RELT	TRAF1	9606	0.779	0.0	0.0	0.0	0.087	0.292	0.0	0.686
9606.ENSP00000075120	9606.ENSP00000232375	SLC2A3	PFKFB4	9606	0.618	0.0	0.0	0.0	0.147	0.0	0.159	0.51
9606.ENSP00000075120	9606.ENSP00000266088	SLC2A3	SLC5A1	9606	0.639	0.0	0.0	0.0	0.104	0.0	0.0	0.614
9606.ENSP00000075120	9606.ENSP00000290573	SLC2A3	HK2	9606	0.711	0.0	0.0	0.0	0.101	0.0	0.0	0.692
9606.ENSP00000075120	9606.ENSP00000437955	SLC2A3	HIF1A	9606	0.736	0.0	0.0	0.0	0.125	0.067	0.0	0.702
9606.ENSP00000075120	9606.ENSP00000492001	SLC2A3	PFKFB3	9606	0.736	0.0	0.0	0.0	0.257	0.0	0.159	0.611
9606.ENSP00000078445	9606.ENSP00000233242	CREB3L3	APOB	9606	0.625	0.0	0.0	0.0	0.449	0.0	0.0	0.349
9606.ENSP00000078445	9606.ENSP00000264399	CREB3L3	PRKG2	9606	0.655	0.0	0.0	0.0	0.0	0.0	0.65	0.055
9606.ENSP00000078445	9606.ENSP00000496129	CREB3L3	PRKCB	9606	0.663	0.0	0.0	0.0	0.0	0.0	0.65	0.079
9606.ENSP00000078445	9606.ENSP00000350425	CREB3L3	APOA4	9606	0.74	0.0	0.0	0.0	0.268	0.0	0.5	0.348
9606.ENSP00000078445	9606.ENSP00000373328	CREB3L3	CIDEC	9606	0.74	0.0	0.0	0.0	0.084	0.0	0.5	0.479
9606.ENSP00000078445	9606.ENSP00000350359	CREB3L3	CREB5	9606	0.918	0.0	0.0	0.0	0.0	0.0	0.9	0.218
9606.ENSP00000085219	9606.ENSP00000384371	CD22	BCL6	9606	0.601	0.0	0.0	0.0	0.047	0.0	0.0	0.599
9606.ENSP00000085219	9606.ENSP00000481841	CD22	CD24	9606	0.601	0.0	0.0	0.0	0.044	0.0	0.0	0.599
9606.ENSP00000085219	9606.ENSP00000271450	CD22	FCGR2A	9606	0.607	0.0	0.0	0.0	0.071	0.0	0.0	0.595
9606.ENSP00000085219	9606.ENSP00000324890	CD22	CD28	9606	0.612	0.0	0.0	0.0	0.106	0.0	0.0	0.584
9606.ENSP00000085219	9606.ENSP00000349252	CD22	ITGAL	9606	0.613	0.0	0.0	0.308	0.155	0.071	0.0	0.371
9606.ENSP00000085219	9606.ENSP00000372313	CD22	MSLN	9606	0.615	0.0	0.0	0.0	0.0	0.0	0.0	0.615
9606.ENSP00000085219	9606.ENSP00000365048	CD22	TNFSF13B	9606	0.624	0.0	0.0	0.0	0.045	0.0	0.0	0.622
9606.ENSP00000085219	9606.ENSP00000356936	CD22	FCRLA	9606	0.626	0.0	0.0	0.0	0.44	0.0	0.0	0.36
9606.ENSP00000085219	9606.ENSP00000478699	CD22	TNFRSF9	9606	0.628	0.0	0.0	0.0	0.108	0.0	0.0	0.599
9606.ENSP00000085219	9606.ENSP00000291232	CD22	TNFRSF13C	9606	0.628	0.0	0.0	0.0	0.277	0.0	0.0	0.506
9606.ENSP00000085219	9606.ENSP00000361359	CD22	CD40	9606	0.652	0.0	0.0	0.0	0.181	0.0	0.0	0.593
9606.ENSP00000085219	9606.ENSP00000478289	CD22	LOC102723407	9606	0.666	0.0	0.0	0.0	0.0	0.0	0.0	0.666
9606.ENSP00000085219	9606.ENSP00000354901	CD22	CXCL9	9606	0.671	0.0	0.0	0.0	0.055	0.0	0.0	0.666
9606.ENSP00000085219	9606.ENSP00000266557	CD22	CD27	9606	0.678	0.0	0.0	0.0	0.166	0.0	0.0	0.629
9606.ENSP00000085219	9606.ENSP00000327890	CD22	IL3RA	9606	0.679	0.0	0.0	0.0	0.068	0.0	0.0	0.67
9606.ENSP00000085219	9606.ENSP00000264072	CD22	FCER2	9606	0.68	0.0	0.0	0.0	0.494	0.0	0.0	0.393
9606.ENSP00000085219	9606.ENSP00000497102	CD22	CTLA4	9606	0.688	0.0	0.0	0.0	0.09	0.0	0.0	0.671
9606.ENSP00000085219	9606.ENSP00000245620	CD22	LILRB3	9606	0.688	0.0	0.0	0.0	0.094	0.071	0.0	0.659
9606.ENSP00000085219	9606.ENSP00000264246	CD22	CD80	9606	0.69	0.0	0.0	0.0	0.115	0.0	0.0	0.664
9606.ENSP00000085219	9606.ENSP00000376786	CD22	POU2AF1	9606	0.691	0.0	0.0	0.0	0.273	0.0	0.0	0.592
9606.ENSP00000085219	9606.ENSP00000300060	CD22	ANPEP	9606	0.697	0.0	0.0	0.0	0.0	0.0	0.0	0.697
9606.ENSP00000085219	9606.ENSP00000363330	CD22	CD52	9606	0.698	0.0	0.0	0.0	0.15	0.0	0.0	0.66
9606.ENSP00000085219	9606.ENSP00000483570	CD22	BTK	9606	0.709	0.0	0.0	0.0	0.239	0.102	0.0	0.608
9606.ENSP00000085219	9606.ENSP00000325708	CD22	CD37	9606	0.71	0.0	0.0	0.0	0.239	0.126	0.0	0.6
9606.ENSP00000085219	9606.ENSP00000248948	CD22	VPREB3	9606	0.712	0.0	0.0	0.0	0.528	0.126	0.0	0.358
9606.ENSP00000085219	9606.ENSP00000433642	CD22	FCGR3B	9606	0.714	0.0	0.0	0.0	0.063	0.0	0.0	0.708
9606.ENSP00000085219	9606.ENSP00000292174	CD22	CXCR5	9606	0.717	0.0	0.0	0.0	0.479	0.098	0.0	0.446
9606.ENSP00000085219	9606.ENSP00000356946	CD22	FCGR3A	9606	0.726	0.0	0.0	0.0	0.081	0.0	0.0	0.715
9606.ENSP00000085219	9606.ENSP00000228434	CD22	CD69	9606	0.726	0.0	0.0	0.0	0.074	0.0	0.0	0.716
9606.ENSP00000085219	9606.ENSP00000259089	CD22	BLK	9606	0.734	0.0	0.0	0.0	0.567	0.102	0.0	0.372
9606.ENSP00000085219	9606.ENSP00000496959	CD22	ITGAM	9606	0.743	0.0	0.0	0.0	0.114	0.071	0.0	0.713
9606.ENSP00000085219	9606.ENSP00000333919	CD22	BTLA	9606	0.746	0.0	0.0	0.0	0.226	0.0	0.0	0.686
9606.ENSP00000085219	9606.ENSP00000454623	CD22	ITGAX	9606	0.762	0.0	0.0	0.0	0.129	0.071	0.0	0.729
9606.ENSP00000085219	9606.ENSP00000473159	CD22	FFAR2	9606	0.781	0.0	0.0	0.0	0.061	0.0	0.0	0.777
9606.ENSP00000085219	9606.ENSP00000226279	CD22	CD38	9606	0.787	0.0	0.0	0.0	0.103	0.0	0.0	0.773
9606.ENSP00000085219	9606.ENSP00000350844	CD22	PAX5	9606	0.796	0.0	0.0	0.0	0.28	0.0	0.0	0.729
9606.ENSP00000085219	9606.ENSP00000418525	CD22	MME	9606	0.841	0.0	0.0	0.0	0.0	0.0	0.0	0.841
9606.ENSP00000085219	9606.ENSP00000259633	CD22	CD72	9606	0.888	0.0	0.0	0.0	0.478	0.0	0.0	0.795
9606.ENSP00000085219	9606.ENSP00000356024	CD22	CR2	9606	0.894	0.0	0.0	0.0	0.433	0.0	0.0	0.821
9606.ENSP00000085219	9606.ENSP00000342681	CD22	CD5	9606	0.903	0.0	0.0	0.0	0.126	0.095	0.0	0.888
9606.ENSP00000085219	9606.ENSP00000433277	CD22	MS4A1	9606	0.928	0.0	0.0	0.215	0.542	0.092	0.0	0.807
9606.ENSP00000085219	9606.ENSP00000376544	CD22	CD79B	9606	0.96	0.0	0.0	0.0	0.481	0.0	0.5	0.86
9606.ENSP00000085219	9606.ENSP00000221972	CD22	CD79A	9606	0.985	0.0	0.0	0.0	0.528	0.0	0.5	0.944
9606.ENSP00000085219	9606.ENSP00000313419	CD22	CD19	9606	0.992	0.0	0.0	0.0	0.564	0.292	0.0	0.976
9606.ENSP00000085219	9606.ENSP00000411355	CD22	PTPRC	9606	0.999	0.0	0.0	0.0	0.153	0.51	0.9	0.995
9606.ENSP00000155093	9606.ENSP00000336528	ZFY	NR1I2	9606	0.651	0.0	0.0	0.0	0.0	0.067	0.0	0.642
9606.ENSP00000155093	9606.ENSP00000284856	ZFY	TMSB4Y	9606	0.931	0.0	0.0	0.0	0.716	0.0	0.0	0.77
9606.ENSP00000155093	9606.ENSP00000348169	ZFY	NLGN4Y	9606	0.945	0.0	0.0	0.0	0.788	0.045	0.0	0.752
9606.ENSP00000155093	9606.ENSP00000250784	ZFY	RPS4Y1	9606	0.95	0.0	0.0	0.0	0.777	0.045	0.0	0.785
9606.ENSP00000155093	9606.ENSP00000442047	ZFY	UTY	9606	0.96	0.0	0.0	0.0	0.799	0.117	0.0	0.793
9606.ENSP00000155093	9606.ENSP00000354722	ZFY	EIF1AY	9606	0.965	0.0	0.0	0.0	0.797	0.0	0.0	0.836
9606.ENSP00000155093	9606.ENSP00000322408	ZFY	KDM5D	9606	0.971	0.0	0.0	0.0	0.784	0.096	0.0	0.863
9606.ENSP00000155093	9606.ENSP00000353284	ZFY	DDX3Y	9606	0.973	0.0	0.0	0.0	0.786	0.071	0.0	0.876
9606.ENSP00000155093	9606.ENSP00000342812	ZFY	USP9Y	9606	0.999	0.0	0.0	0.0	0.999	0.0	0.0	0.876
9606.ENSP00000158762	9606.ENSP00000443654	ACAP1	TBC1D10C	9606	0.631	0.0	0.0	0.0	0.395	0.0	0.0	0.414
9606.ENSP00000158762	9606.ENSP00000234313	ACAP1	PLEK	9606	0.645	0.0	0.0	0.0	0.118	0.0	0.0	0.614
9606.ENSP00000160262	9606.ENSP00000371505	ICAM3	CLEC6A	9606	0.603	0.0	0.0	0.0	0.055	0.091	0.0	0.576
9606.ENSP00000160262	9606.ENSP00000302569	ICAM3	CLEC7A	9606	0.633	0.0	0.0	0.0	0.063	0.091	0.0	0.604
9606.ENSP00000160262	9606.ENSP00000496959	ICAM3	ITGAM	9606	0.658	0.0	0.0	0.0	0.099	0.067	0.0	0.626
9606.ENSP00000160262	9606.ENSP00000386884	ICAM3	CXCR4	9606	0.678	0.0	0.0	0.0	0.147	0.091	0.0	0.619
9606.ENSP00000160262	9606.ENSP00000294728	ICAM3	VCAM1	9606	0.797	0.0	0.0	0.0	0.0	0.126	0.0	0.778
9606.ENSP00000160262	9606.ENSP00000264832	ICAM3	ICAM1	9606	0.964	0.0	0.0	0.065	0.06	0.0	0.9	0.643
9606.ENSP00000160262	9606.ENSP00000380948	ICAM3	ITGB2	9606	0.999	0.0	0.0	0.0	0.191	0.071	0.9	0.992
9606.ENSP00000160262	9606.ENSP00000349252	ICAM3	ITGAL	9606	0.999	0.0	0.0	0.0	0.158	0.947	0.9	0.987
9606.ENSP00000161559	9606.ENSP00000306512	CEACAM1	CXCL8	9606	0.611	0.0	0.0	0.0	0.095	0.0	0.0	0.588
9606.ENSP00000161559	9606.ENSP00000389326	CEACAM1	ACE2	9606	0.628	0.0	0.0	0.0	0.076	0.0	0.0	0.614
9606.ENSP00000161559	9606.ENSP00000335062	CEACAM1	PDCD1	9606	0.667	0.0	0.0	0.0	0.0	0.0	0.0	0.667
9606.ENSP00000161559	9606.ENSP00000346839	CEACAM1	FN1	9606	0.698	0.0	0.0	0.0	0.0	0.0	0.4	0.518
9606.ENSP00000161559	9606.ENSP00000329932	CEACAM1	LGALS9C	9606	0.8	0.0	0.0	0.0	0.062	0.0	0.0	0.796
9606.ENSP00000161559	9606.ENSP00000199764	CEACAM1	CEACAM6	9606	0.878	0.0	0.0	0.051	0.197	0.188	0.4	0.723
9606.ENSP00000161559	9606.ENSP00000221992	CEACAM1	CEACAM5	9606	0.909	0.0	0.0	0.059	0.128	0.188	0.0	0.88
9606.ENSP00000167588	9606.ENSP00000430690	KRT20	TFF3	9606	0.617	0.0	0.0	0.0	0.141	0.0	0.0	0.573
9606.ENSP00000167588	9606.ENSP00000346158	KRT20	REG4	9606	0.68	0.0	0.0	0.0	0.258	0.0	0.0	0.587
9606.ENSP00000167588	9606.ENSP00000484824	KRT20	MUC1	9606	0.721	0.0	0.0	0.0	0.067	0.099	0.0	0.695
9606.ENSP00000167588	9606.ENSP00000418525	KRT20	MME	9606	0.729	0.0	0.0	0.0	0.06	0.0	0.0	0.724
9606.ENSP00000167588	9606.ENSP00000406861	KRT20	MUC6	9606	0.738	0.0	0.0	0.0	0.057	0.1	0.0	0.716
9606.ENSP00000167588	9606.ENSP00000485659	KRT20	MUC5AC	9606	0.75	0.0	0.0	0.0	0.096	0.1	0.0	0.718
9606.ENSP00000167588	9606.ENSP00000216492	KRT20	CHGA	9606	0.776	0.0	0.0	0.0	0.066	0.0	0.0	0.771
9606.ENSP00000167588	9606.ENSP00000494061	KRT20	MUC2	9606	0.811	0.0	0.0	0.0	0.093	0.074	0.0	0.793
9606.ENSP00000167588	9606.ENSP00000221992	KRT20	CEACAM5	9606	0.869	0.0	0.0	0.0	0.181	0.0	0.0	0.847
